compliance_id,server_id,splunk_status,qualys_status,crowdstrike_status,firewall_status,patch_status,password_policy,compliance_score,compliance_status
4057,4057,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4058,4058,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4059,4059,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4060,4060,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4061,4061,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4062,4062,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4063,4063,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4064,4064,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4065,4065,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4066,4066,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4067,4067,Running,Running,Running,Disabled,Updated,Compliant,85,Warning
4068,4068,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4069,4069,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4070,4070,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4071,4071,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4072,4072,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4073,4073,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4074,4074,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4075,4075,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4076,4076,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4077,4077,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4078,4078,Running,Running,Running,Disabled,Updated,Compliant,85,Warning
4079,4079,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4080,4080,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4081,4081,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4082,4082,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4083,4083,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4084,4084,Running,Running,Running,Disabled,Updated,Compliant,85,Warning
4085,4085,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4086,4086,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4087,4087,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4088,4088,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4089,4089,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4090,4090,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4091,4091,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4092,4092,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4093,4093,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4094,4094,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4095,4095,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4096,4096,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4097,4097,Running,Stopped,Running,Enabled,Updated,Non-Compliant,70,Warning
4098,4098,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4099,4099,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4100,4100,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4101,4101,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4102,4102,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4103,4103,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4104,4104,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4105,4105,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4106,4106,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4107,4107,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4108,4108,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4109,4109,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4110,4110,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4111,4111,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4112,4112,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4113,4113,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4114,4114,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4115,4115,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4116,4116,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4117,4117,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4118,4118,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4119,4119,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4120,4120,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4121,4121,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4122,4122,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4123,4123,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4124,4124,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4125,4125,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4126,4126,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4127,4127,Stopped,Stopped,Running,Enabled,Updated,Compliant,60,Non-Compliant
4128,4128,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4129,4129,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4130,4130,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4131,4131,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4132,4132,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4133,4133,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4134,4134,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4135,4135,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4136,4136,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4137,4137,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4138,4138,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4139,4139,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4140,4140,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4141,4141,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4142,4142,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4143,4143,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4144,4144,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4145,4145,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4146,4146,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4147,4147,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4148,4148,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4149,4149,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4150,4150,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4151,4151,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4152,4152,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4153,4153,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4154,4154,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4155,4155,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4156,4156,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4157,4157,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4158,4158,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4159,4159,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4160,4160,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4161,4161,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4162,4162,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4163,4163,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4164,4164,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4165,4165,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4166,4166,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4167,4167,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4168,4168,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4169,4169,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4170,4170,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4171,4171,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4172,4172,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4173,4173,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4174,4174,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4175,4175,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4176,4176,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4177,4177,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4178,4178,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
4179,4179,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4180,4180,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4181,4181,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4182,4182,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4183,4183,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4184,4184,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4185,4185,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4186,4186,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4187,4187,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4188,4188,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4189,4189,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4190,4190,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4191,4191,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4192,4192,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4193,4193,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4194,4194,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4195,4195,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4196,4196,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4197,4197,Running,Running,Running,Enabled,Outdated,Non-Compliant,75,Warning
4198,4198,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4199,4199,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4200,4200,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4201,4201,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4202,4202,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4203,4203,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4204,4204,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4205,4205,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4206,4206,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4207,4207,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4208,4208,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4209,4209,Stopped,Running,Running,Enabled,Updated,Non-Compliant,70,Warning
4210,4210,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4211,4211,Running,Running,Running,Disabled,Updated,Compliant,85,Warning
4212,4212,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4213,4213,Running,Stopped,Running,Enabled,Outdated,Compliant,65,Non-Compliant
4214,4214,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4215,4215,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4216,4216,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4217,4217,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4218,4218,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4219,4219,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4220,4220,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4221,4221,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4222,4222,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4223,4223,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
4224,4224,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4225,4225,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4226,4226,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4227,4227,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4228,4228,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4229,4229,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4230,4230,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4231,4231,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4232,4232,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4233,4233,Running,Stopped,Running,Enabled,Updated,Non-Compliant,70,Warning
4234,4234,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4235,4235,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4236,4236,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4237,4237,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4238,4238,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4239,4239,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4240,4240,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4241,4241,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4242,4242,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4243,4243,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4244,4244,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4245,4245,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4246,4246,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4247,4247,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4248,4248,Running,Stopped,Running,Disabled,Updated,Compliant,65,Non-Compliant
4249,4249,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4250,4250,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4251,4251,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4252,4252,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4253,4253,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4254,4254,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4255,4255,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4256,4256,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4257,4257,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4258,4258,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4259,4259,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4260,4260,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4261,4261,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4262,4262,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4263,4263,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4264,4264,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4265,4265,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4266,4266,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4267,4267,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4268,4268,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4269,4269,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4270,4270,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4271,4271,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4272,4272,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4273,4273,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4274,4274,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4275,4275,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4276,4276,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4277,4277,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4278,4278,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4279,4279,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4280,4280,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4281,4281,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4282,4282,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4283,4283,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4284,4284,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4285,4285,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4286,4286,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4287,4287,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4288,4288,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4289,4289,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4290,4290,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4291,4291,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4292,4292,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4293,4293,Running,Running,Running,Disabled,Updated,Compliant,85,Warning
4294,4294,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4295,4295,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4296,4296,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4297,4297,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4298,4298,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4299,4299,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4300,4300,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4301,4301,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4302,4302,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4303,4303,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4304,4304,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4305,4305,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4306,4306,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4307,4307,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4308,4308,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4309,4309,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4310,4310,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4311,4311,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4312,4312,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4313,4313,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4314,4314,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4315,4315,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4316,4316,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4317,4317,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4318,4318,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4319,4319,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4320,4320,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4321,4321,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4322,4322,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4323,4323,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4324,4324,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4325,4325,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4326,4326,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4327,4327,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4328,4328,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4329,4329,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4330,4330,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4331,4331,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4332,4332,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4333,4333,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4334,4334,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4335,4335,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4336,4336,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4337,4337,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4338,4338,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4339,4339,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4340,4340,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4341,4341,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4342,4342,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4343,4343,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4344,4344,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4345,4345,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4346,4346,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4347,4347,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4348,4348,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4349,4349,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4350,4350,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4351,4351,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4352,4352,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4353,4353,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4354,4354,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4355,4355,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4356,4356,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4357,4357,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4358,4358,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4359,4359,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4360,4360,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4361,4361,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4362,4362,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4363,4363,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4364,4364,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4365,4365,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4366,4366,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4367,4367,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4368,4368,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4369,4369,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4370,4370,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4371,4371,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4372,4372,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4373,4373,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4374,4374,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4375,4375,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4376,4376,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4377,4377,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4378,4378,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4379,4379,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4380,4380,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4381,4381,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4382,4382,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4383,4383,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4384,4384,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4385,4385,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4386,4386,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4387,4387,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4388,4388,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4389,4389,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4390,4390,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4391,4391,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4392,4392,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4393,4393,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4394,4394,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4395,4395,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4396,4396,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4397,4397,Running,Running,Running,Disabled,Updated,Compliant,85,Warning
4398,4398,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4399,4399,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4400,4400,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4401,4401,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4402,4402,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4403,4403,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4404,4404,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4405,4405,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4406,4406,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4407,4407,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4408,4408,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4409,4409,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4410,4410,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4411,4411,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4412,4412,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4413,4413,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4414,4414,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
4415,4415,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4416,4416,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4417,4417,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4418,4418,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4419,4419,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4420,4420,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4421,4421,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4422,4422,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4423,4423,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4424,4424,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4425,4425,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4426,4426,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4427,4427,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4428,4428,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4429,4429,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4430,4430,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
4431,4431,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4432,4432,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4433,4433,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4434,4434,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4435,4435,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4436,4436,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4437,4437,Stopped,Stopped,Running,Enabled,Updated,Compliant,60,Non-Compliant
4438,4438,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4439,4439,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
