performance_id,server_id,cpu_usage,memory_usage,disk_usage,uptime_days
3132,3132,36,41,56,361
3133,3133,72,44,46,376
3134,3134,64,91,81,395
3135,3135,67,71,79,308
3136,3136,49,33,42,688
3137,3137,18,41,84,95
3138,3138,59,61,26,521
3139,3139,89,86,92,244
3140,3140,51,39,34,568
3141,3141,39,43,49,218
3142,3142,66,71,89,488
3143,3143,81,90,75,251
3144,3144,30,48,89,282
3145,3145,73,43,47,156
3146,3146,34,45,42,479
3147,3147,80,56,56,260
3148,3148,50,45,38,582
3149,3149,23,24,84,608
3150,3150,54,51,64,636
3151,3151,76,82,53,368
3152,3152,57,70,45,446
3153,3153,20,44,57,441
3154,3154,78,73,50,530
3155,3155,41,53,36,255
3156,3156,77,93,83,442
3157,3157,49,70,52,140
3158,3158,48,59,63,554
3159,3159,42,50,38,235
3160,3160,83,95,90,480
3161,3161,62,70,84,83
3162,3162,69,95,75,713
3163,3163,42,54,58,665
3164,3164,56,58,38,472
3165,3165,64,92,81,348
3166,3166,39,62,61,83
3167,3167,68,95,81,21
3168,3168,38,68,34,365
3169,3169,88,83,89,624
3170,3170,79,53,71,435
3171,3171,58,66,30,511
3172,3172,74,68,49,506
3173,3173,51,48,48,680
3174,3174,25,45,41,236
3175,3175,25,29,84,244
3176,3176,34,41,37,669
3177,3177,50,51,33,645
3178,3178,32,33,71,208
3179,3179,35,54,31,65
3180,3180,81,83,65,579
3181,3181,20,51,47,280
3182,3182,51,70,38,173
3183,3183,77,48,32,400
3184,3184,23,24,85,130
3185,3185,52,37,49,367
3186,3186,43,52,58,308
3187,3187,74,70,44,239
3188,3188,69,51,36,185
3189,3189,38,61,43,600
3190,3190,80,76,85,315
3191,3191,59,70,46,692
3192,3192,32,65,48,16
3193,3193,12,24,95,519
3194,3194,48,47,48,320
3195,3195,47,63,41,239
3196,3196,60,81,90,88
3197,3197,65,71,44,305
3198,3198,38,53,33,68
3199,3199,66,67,35,408
3200,3200,61,76,65,279
3201,3201,49,85,62,201
3202,3202,24,70,49,228
3203,3203,33,67,34,314
3204,3204,54,70,55,295
3205,3205,49,48,35,489
3206,3206,44,52,64,587
3207,3207,40,33,23,673
3208,3208,45,63,31,371
3209,3209,56,61,51,525
3210,3210,29,38,89,245
3211,3211,21,50,78,142
3212,3212,89,76,68,236
3213,3213,53,66,60,529
3214,3214,46,70,26,346
3215,3215,78,60,37,404
3216,3216,18,39,72,214
3217,3217,57,84,75,532
3218,3218,77,60,35,189
3219,3219,48,64,46,173
3220,3220,54,58,60,17
3221,3221,48,70,32,318
3222,3222,62,57,52,630
3223,3223,32,36,82,620
3224,3224,45,41,45,126
3225,3225,89,73,82,376
3226,3226,70,92,93,614
3227,3227,62,91,65,281
3228,3228,50,50,46,150
3229,3229,71,43,51,716
3230,3230,22,24,73,506
3231,3231,43,71,54,116
3232,3232,26,52,38,613
3233,3233,75,61,64,39
3234,3234,57,72,42,280
3235,3235,55,52,37,554
3236,3236,37,56,42,141
3237,3237,68,58,43,532
3238,3238,79,45,57,174
3239,3239,38,46,27,644
3240,3240,54,64,37,430
3241,3241,55,64,33,152
3242,3242,59,45,52,620
3243,3243,10,28,89,47
3244,3244,73,68,34,687
3245,3245,22,39,82,590
3246,3246,50,82,56,212
3247,3247,49,68,22,632
3248,3248,69,55,52,181
3249,3249,47,47,47,617
3250,3250,37,40,46,330
3251,3251,64,69,35,626
3252,3252,44,60,31,66
3253,3253,53,40,39,722
3254,3254,45,60,28,159
3255,3255,47,55,52,295
3256,3256,73,56,47,564
3257,3257,41,43,38,462
3258,3258,47,50,34,224
3259,3259,86,70,72,62
3260,3260,53,61,44,92
3261,3261,42,74,44,297
3262,3262,21,58,49,728
3263,3263,42,62,45,182
3264,3264,77,76,76,121
3265,3265,64,71,51,444
3266,3266,26,38,93,457
3267,3267,26,41,20,88
3268,3268,25,31,72,442
3269,3269,35,56,44,569
3270,3270,67,80,73,185
3271,3271,54,40,30,545
3272,3272,83,74,93,303
3273,3273,81,83,81,166
3274,3274,62,69,38,602
3275,3275,45,45,36,301
3276,3276,81,73,83,99
3277,3277,54,45,44,66
3278,3278,13,34,70,455
3279,3279,68,82,71,682
3280,3280,53,56,20,340
3281,3281,54,30,43,420
3282,3282,48,44,37,302
3283,3283,27,53,54,259
3284,3284,31,61,21,173
3285,3285,66,40,35,409
3286,3286,17,47,87,387
3287,3287,57,44,23,288
3288,3288,80,69,41,61
3289,3289,27,34,91,204
3290,3290,36,54,49,239
3291,3291,70,40,58,392
3292,3292,26,46,29,587
3293,3293,59,63,54,70
3294,3294,31,61,56,611
3295,3295,64,74,49,691
3296,3296,53,57,47,604
3297,3297,52,54,30,370
3298,3298,54,40,51,354
3299,3299,33,26,94,385
3300,3300,54,74,37,580
3301,3301,46,50,39,420
3302,3302,47,72,34,388
3303,3303,72,73,95,567
3304,3304,63,89,72,371
3305,3305,75,84,51,375
3306,3306,59,52,47,30
3307,3307,46,51,40,309
3308,3308,39,59,61,312
3309,3309,41,48,52,164
3310,3310,60,40,24,549
3311,3311,46,51,61,95
3312,3312,48,55,30,624
3313,3313,58,64,34,166
3314,3314,29,42,63,295
3315,3315,70,77,90,70
3316,3316,36,47,33,313
3317,3317,58,44,44,516
3318,3318,49,54,27,1
3319,3319,64,93,66,177
3320,3320,55,62,59,215
3321,3321,44,47,36,22
3322,3322,22,33,60,411
3323,3323,33,61,53,57
3324,3324,77,63,49,65
3325,3325,33,42,41,302
3326,3326,45,59,51,684
3327,3327,75,47,51,209
3328,3328,45,57,45,378
3329,3329,43,51,52,236
3330,3330,24,43,91,234
3331,3331,60,70,84,52
3332,3332,60,60,43,506
3333,3333,69,87,82,535
3334,3334,40,59,44,448
3335,3335,21,27,88,454
3336,3336,51,53,67,570
3337,3337,23,25,84,711
3338,3338,52,63,63,423
3339,3339,37,36,52,254
3340,3340,48,53,36,307
3341,3341,62,73,90,463
3342,3342,49,73,37,27
3343,3343,23,59,54,460
3344,3344,40,42,39,574
3345,3345,12,33,81,508
3346,3346,44,50,62,380
3347,3347,35,56,41,239
3348,3348,25,46,36,4
3349,3349,33,41,25,648
3350,3350,34,65,33,618
3351,3351,72,43,55,611
3352,3352,33,70,47,686
3353,3353,51,48,56,173
3354,3354,79,72,58,699
3355,3355,80,47,32,20
3356,3356,63,52,52,49
3357,3357,10,20,75,329
3358,3358,77,61,51,594
3359,3359,80,83,73,385
3360,3360,57,43,36,128
3361,3361,66,53,71,349
3362,3362,34,31,83,594
3363,3363,25,44,89,355
3364,3364,10,20,89,646
3365,3365,63,55,32,127
3366,3366,33,57,32,524
3367,3367,60,45,53,380
3368,3368,23,44,43,453
3369,3369,60,55,61,472
3370,3370,57,67,65,537
3371,3371,37,69,49,619
3372,3372,56,79,57,409
3373,3373,11,48,82,55
3374,3374,50,58,58,172
3375,3375,75,76,92,41
3376,3376,80,45,50,460
3377,3377,50,53,55,88
3378,3378,38,61,32,201
3379,3379,65,89,84,153
3380,3380,21,61,50,179
3381,3381,67,71,45,310
3382,3382,37,43,55,75
3383,3383,51,70,37,391
3384,3384,64,89,81,410
3385,3385,55,62,63,264
3386,3386,30,63,31,355
3387,3387,61,63,61,245
3388,3388,72,73,30,479
3389,3389,46,62,45,170
3390,3390,50,78,70,622
3391,3391,55,67,51,631
3392,3392,32,64,52,139
3393,3393,59,33,31,398
3394,3394,80,51,39,105
3395,3395,29,25,93,94
3396,3396,61,67,53,270
3397,3397,27,50,30,656
3398,3398,66,83,94,106
3399,3399,35,41,53,659
3400,3400,23,69,46,715
3401,3401,10,43,79,692
3402,3402,25,36,74,604
3403,3403,21,37,85,413
3404,3404,55,54,56,404
3405,3405,88,70,71,74
3406,3406,60,63,72,595
3407,3407,79,51,38,311
3408,3408,63,69,48,361
3409,3409,74,76,92,494
3410,3410,32,47,75,681
3411,3411,76,89,75,425
3412,3412,30,52,38,675
3413,3413,29,52,65,576
3414,3414,90,74,94,666
3415,3415,49,62,57,275
3416,3416,34,50,42,139
3417,3417,12,33,86,666
3418,3418,69,50,44,650
3419,3419,41,62,52,470
3420,3420,46,61,44,110
3421,3421,84,73,68,258
3422,3422,67,58,56,222
3423,3423,35,38,81,724
3424,3424,29,60,37,243
3425,3425,37,40,35,408
3426,3426,34,30,84,673
3427,3427,23,24,94,121
3428,3428,38,45,22,275
3429,3429,49,49,40,48
3430,3430,46,69,30,448
3431,3431,40,64,57,246
3432,3432,65,69,36,618
3433,3433,47,62,47,300
3434,3434,25,37,75,155
3435,3435,54,65,56,460
3436,3436,28,27,73,627
3437,3437,75,81,65,90
3438,3438,48,58,70,6
3439,3439,41,42,50,434
3440,3440,53,31,22,258
3441,3441,74,68,70,714
3442,3442,35,63,43,393
3443,3443,78,71,45,468
3444,3444,45,63,40,646
3445,3445,39,69,33,456
3446,3446,47,69,53,326
3447,3447,80,75,47,225
3448,3448,24,31,82,614
3449,3449,89,81,80,477
3450,3450,73,54,47,24
3451,3451,60,84,70,17
3452,3452,51,58,44,578
3453,3453,33,27,77,656
3454,3454,48,81,41,696
3455,3455,49,68,37,366
3456,3456,35,42,44,457
3457,3457,45,77,49,358
3458,3458,71,85,91,381
3459,3459,50,57,33,696
3460,3460,84,78,92,296
3461,3461,78,81,72,253
3462,3462,49,53,40,703
3463,3463,50,40,22,625
3464,3464,32,64,34,76
3465,3465,48,47,39,277
3466,3466,63,68,53,504
3467,3467,75,70,95,492
3468,3468,51,60,59,643
3469,3469,40,54,35,355
3470,3470,59,48,34,3
3471,3471,42,58,73,498
3472,3472,30,20,84,81
3473,3473,23,40,94,423
3474,3474,23,40,76,292
3475,3475,70,56,51,329
3476,3476,55,31,32,637
3477,3477,44,55,37,75
3478,3478,45,40,33,372
3479,3479,69,71,72,116
3480,3480,47,63,59,727
3481,3481,62,53,56,35
3482,3482,52,45,57,586
3483,3483,35,49,55,600
3484,3484,65,52,30,505
3485,3485,48,54,55,217
3486,3486,64,91,92,325
3487,3487,75,62,58,665
3488,3488,48,75,58,27
3489,3489,30,52,40,379
3490,3490,43,32,54,90
3491,3491,54,70,65,100
3492,3492,73,81,89,95
3493,3493,30,43,80,395
3494,3494,51,64,46,175
3495,3495,25,41,37,693
3496,3496,55,67,52,323
3497,3497,36,62,54,523
3498,3498,51,42,55,278
3499,3499,33,50,52,519
3500,3500,48,32,43,489
3501,3501,62,52,37,161
3502,3502,75,46,48,621
3503,3503,35,44,82,443
3504,3504,28,42,28,439
3505,3505,59,61,47,148
3506,3506,80,87,82,196
3507,3507,49,56,46,284
3508,3508,66,88,70,361
3509,3509,39,46,38,339
3510,3510,47,67,59,373
3511,3511,25,32,91,353
3512,3512,76,86,69,188
3513,3513,67,86,71,655
3514,3514,60,76,68,497
3515,3515,25,41,94,269
3516,3516,18,24,70,307
3517,3517,68,79,72,544
3518,3518,88,85,66,61
3519,3519,20,27,87,618
3520,3520,55,67,47,2
3521,3521,34,46,27,254
3522,3522,44,44,40,302
3523,3523,50,56,55,581
3524,3524,30,34,45,557
3525,3525,42,40,32,284
3526,3526,35,58,53,424
3527,3527,22,51,48,90
3528,3528,40,67,37,470
3529,3529,14,35,87,214
3530,3530,56,53,42,241
3531,3531,28,50,35,201
3532,3532,79,82,69,114
3533,3533,86,83,68,178
3534,3534,72,72,89,542
3535,3535,40,69,30,206
3536,3536,67,93,81,603
3537,3537,70,82,44,648
3538,3538,48,64,52,388
3539,3539,35,61,51,383
3540,3540,31,38,92,666
3541,3541,56,59,68,595
3542,3542,30,50,40,425
3543,3543,66,74,56,231
3544,3544,84,78,88,614
3545,3545,55,67,52,350
3546,3546,43,68,37,617
3547,3547,54,70,22,264
3548,3548,71,80,44,279
3549,3549,69,76,90,521
3550,3550,75,61,72,620
3551,3551,52,68,59,126
3552,3552,48,46,29,666
3553,3553,33,52,55,325
3554,3554,30,40,57,346
3555,3555,34,47,37,527
3556,3556,79,46,34,383
3557,3557,32,26,79,339
3558,3558,75,66,40,723
3559,3559,35,58,25,673
3560,3560,18,40,80,127
3561,3561,32,60,57,442
3562,3562,28,26,79,708
3563,3563,21,42,20,649
3564,3564,74,90,66,480
3565,3565,24,66,38,90
3566,3566,49,55,46,472
3567,3567,72,54,58,515
3568,3568,68,79,66,667
3569,3569,87,87,90,387
3570,3570,58,64,34,622
3571,3571,60,68,72,32
3572,3572,48,44,33,579
3573,3573,78,95,95,313
3574,3574,27,61,38,293
3575,3575,80,58,34,678
3576,3576,60,55,32,127
3577,3577,31,48,63,359
3578,3578,57,61,26,254
3579,3579,19,23,70,290
3580,3580,80,83,71,620
3581,3581,11,35,81,55
3582,3582,24,34,71,483
3583,3583,39,54,47,339
3584,3584,76,75,95,560
3585,3585,30,60,46,726
3586,3586,53,67,23,130
3587,3587,69,84,71,302
3588,3588,32,63,41,78
3589,3589,33,38,77,8
3590,3590,71,91,72,423
3591,3591,53,48,56,403
3592,3592,67,53,41,478
3593,3593,75,78,75,720
3594,3594,21,48,90,554
3595,3595,51,79,61,702
3596,3596,14,43,88,487
3597,3597,46,64,47,290
3598,3598,39,68,51,232
3599,3599,38,68,57,157
3600,3600,45,42,31,707
3601,3601,80,95,92,600
3602,3602,43,62,30,209
3603,3603,79,73,71,675
3604,3604,40,54,40,468
3605,3605,53,58,30,493
3606,3606,71,80,93,717
3607,3607,24,33,86,332
3608,3608,37,31,48,625
3609,3609,26,42,94,664
3610,3610,46,69,41,473
3611,3611,69,61,53,501
3612,3612,46,58,53,220
3613,3613,32,37,88,465
3614,3614,60,71,47,549
3615,3615,79,78,89,523
3616,3616,89,76,93,108
3617,3617,34,54,60,685
3618,3618,33,62,55,290
3619,3619,53,61,50,526
3620,3620,49,53,49,424
3621,3621,59,74,68,657
3622,3622,76,70,63,604
3623,3623,39,59,55,481
3624,3624,24,22,77,505
3625,3625,83,85,72,675
3626,3626,34,62,35,61
3627,3627,77,55,59,29
3628,3628,49,50,32,4
3629,3629,60,57,21,188
3630,3630,43,68,67,472
3631,3631,58,42,40,533
3632,3632,48,43,46,326
3633,3633,55,63,57,615
3634,3634,31,47,94,185
3635,3635,46,62,50,257
3636,3636,55,50,41,706
3637,3637,75,47,37,271
3638,3638,47,42,26,28
3639,3639,30,63,59,445
3640,3640,36,52,38,383
3641,3641,31,24,78,536
3642,3642,65,81,52,589
3643,3643,34,42,55,569
3644,3644,90,74,78,335
3645,3645,60,31,48,704
3646,3646,68,82,85,463
3647,3647,46,59,52,179
3648,3648,52,42,43,104
3649,3649,19,29,94,67
3650,3650,48,63,35,486
3651,3651,59,50,28,320
3652,3652,36,58,33,578
3653,3653,81,95,76,306
3654,3654,20,36,26,427
3655,3655,45,70,27,706
3656,3656,48,68,43,625
3657,3657,64,55,53,276
3658,3658,49,46,48,722
3659,3659,88,75,87,396
3660,3660,73,53,50,475
3661,3661,41,63,43,10
3662,3662,19,27,79,243
3663,3663,42,64,65,660
3664,3664,37,59,31,605
3665,3665,15,37,74,392
3666,3666,39,46,65,679
3667,3667,39,35,25,129
3668,3668,76,70,36,175
3669,3669,61,75,91,398
3670,3670,47,52,50,123
3671,3671,25,49,35,662
3672,3672,63,50,60,409
3673,3673,37,59,51,1
3674,3674,80,45,36,426
3675,3675,22,33,81,507
3676,3676,58,79,50,153
3677,3677,65,52,33,523
3678,3678,20,33,88,25
3679,3679,30,30,94,192
3680,3680,32,63,49,445
3681,3681,45,56,30,498
3682,3682,64,77,56,38
3683,3683,49,56,56,369
3684,3684,61,83,70,232
3685,3685,42,47,53,79
3686,3686,51,47,33,608
3687,3687,73,42,48,433
3688,3688,34,31,73,28
3689,3689,80,55,54,169
3690,3690,26,43,58,605
3691,3691,26,47,89,417
3692,3692,58,47,48,44
3693,3693,45,68,48,216
3694,3694,53,57,39,593
3695,3695,71,77,83,721
3696,3696,55,51,65,338
3697,3697,81,76,85,538
3698,3698,56,66,42,714
3699,3699,63,52,72,205
3700,3700,75,49,39,380
3701,3701,84,90,73,131
3702,3702,67,82,90,545
3703,3703,23,66,31,642
3704,3704,31,42,88,115
3705,3705,58,51,21,608
3706,3706,66,79,73,560
3707,3707,37,31,58,359
3708,3708,53,55,30,638
3709,3709,63,75,56,549
3710,3710,39,66,49,22
3711,3711,51,70,43,675
3712,3712,40,63,47,195
3713,3713,32,32,84,516
3714,3714,52,54,44,626
3715,3715,34,39,93,710
3716,3716,23,66,36,22
3717,3717,51,58,38,27
3718,3718,50,63,41,429
3719,3719,55,72,48,316
3720,3720,46,61,44,597
3721,3721,51,32,46,584
3722,3722,61,70,73,366
3723,3723,76,95,85,465
3724,3724,22,34,78,458
3725,3725,44,43,22,716
3726,3726,30,46,91,187
3727,3727,26,47,50,375
3728,3728,85,89,81,509
3729,3729,54,67,73,708
3730,3730,63,51,32,161
3731,3731,53,43,49,39
3732,3732,59,52,47,100
3733,3733,35,62,47,567
3734,3734,60,47,30,544
3735,3735,58,59,55,27
3736,3736,52,55,44,331
3737,3737,71,54,41,473
3738,3738,62,85,59,564
3739,3739,41,65,40,490
3740,3740,55,44,49,566
3741,3741,21,33,83,48
3742,3742,47,60,36,333
3743,3743,10,21,91,361
3744,3744,45,66,59,23
3745,3745,18,31,91,578
3746,3746,40,65,39,626
3747,3747,72,65,46,33
3748,3748,80,95,76,387
3749,3749,44,42,29,222
3750,3750,46,44,40,372
3751,3751,66,80,58,471
3752,3752,72,95,80,628
3753,3753,49,44,25,659
3754,3754,47,74,35,409
3755,3755,28,63,41,197
3756,3756,66,43,57,58
3757,3757,43,59,49,37
3758,3758,25,34,80,437
3759,3759,69,66,55,543
3760,3760,51,59,31,351
3761,3761,35,68,43,649
3762,3762,40,66,42,133
3763,3763,72,82,59,387
3764,3764,72,95,83,417
3765,3765,60,89,75,339
3766,3766,72,78,44,386
3767,3767,27,29,70,401
3768,3768,86,81,94,370
3769,3769,62,40,48,366
3770,3770,33,44,89,157
3771,3771,60,43,25,557
3772,3772,78,74,81,91
3773,3773,72,73,42,602
3774,3774,27,57,32,92
3775,3775,73,58,48,590
3776,3776,36,44,47,696
3777,3777,58,44,34,109
3778,3778,24,34,75,80
3779,3779,59,51,51,34
3780,3780,67,91,87,183
3781,3781,72,72,67,60
3782,3782,70,51,58,216
3783,3783,48,42,37,586
3784,3784,26,52,51,658
3785,3785,38,50,50,465
3786,3786,42,79,70,95
3787,3787,40,43,55,598
3788,3788,36,51,52,74
3789,3789,47,55,49,426
3790,3790,52,70,57,412
3791,3791,61,47,33,174
3792,3792,74,81,69,626
3793,3793,10,25,74,685
3794,3794,51,50,39,13
3795,3795,50,65,47,241
3796,3796,62,93,82,261
3797,3797,84,78,69,379
3798,3798,76,65,72,326
3799,3799,74,75,69,131
3800,3800,74,88,91,452
3801,3801,62,77,88,44
3802,3802,28,56,31,299
3803,3803,30,63,45,480
3804,3804,74,59,60,683
3805,3805,68,68,68,117
3806,3806,32,30,48,369
3807,3807,46,57,42,533
3808,3808,14,36,86,115
3809,3809,54,57,74,415
3810,3810,23,27,82,597
3811,3811,56,59,53,320
3812,3812,73,73,89,93
3813,3813,23,61,42,471
3814,3814,80,78,76,535
3815,3815,65,65,43,130
3816,3816,51,34,42,33
3817,3817,21,41,89,126
3818,3818,36,42,43,699
3819,3819,72,79,79,366
3820,3820,64,71,43,58
3821,3821,29,44,47,286
3822,3822,43,67,63,573
3823,3823,80,92,80,258
3824,3824,42,53,41,27
3825,3825,39,49,32,684
3826,3826,73,80,67,506
3827,3827,45,82,49,173
3828,3828,51,56,34,472
3829,3829,29,58,30,543
3830,3830,52,51,64,225
3831,3831,53,70,41,510
3832,3832,71,52,47,305
3833,3833,53,41,55,707
3834,3834,17,37,87,229
3835,3835,45,56,33,217
3836,3836,38,52,29,131
3837,3837,41,40,49,346
3838,3838,49,58,74,116
3839,3839,85,86,66,705
3840,3840,12,39,83,54
3841,3841,46,58,36,328
3842,3842,50,42,30,191
3843,3843,79,67,63,620
3844,3844,68,59,32,634
3845,3845,65,58,38,79
3846,3846,64,76,82,60
3847,3847,79,70,73,499
3848,3848,51,65,51,355
3849,3849,45,56,75,64
3850,3850,47,65,37,227
3851,3851,25,49,75,422
3852,3852,53,46,43,395
3853,3853,73,70,40,30
3854,3854,59,54,39,692
3855,3855,47,54,52,473
3856,3856,28,47,35,647
3857,3857,51,35,41,515
3858,3858,37,57,32,469
3859,3859,34,31,84,164
3860,3860,25,47,58,228
3861,3861,30,44,45,534
3862,3862,29,52,60,305
3863,3863,52,45,54,409
3864,3864,40,52,39,583
3865,3865,12,29,70,24
3866,3866,77,78,89,99
3867,3867,33,36,85,420
3868,3868,20,46,87,276
3869,3869,60,46,36,510
3870,3870,73,76,56,39
3871,3871,68,56,57,470
3872,3872,49,59,46,168
3873,3873,14,28,95,155
3874,3874,41,69,40,365
3875,3875,84,74,73,516
3876,3876,34,69,53,69
3877,3877,75,74,48,541
3878,3878,62,74,78,415
3879,3879,58,63,56,281
3880,3880,66,66,55,678
3881,3881,25,59,41,540
3882,3882,34,47,20,183
3883,3883,58,62,48,7
3884,3884,60,67,60,322
3885,3885,60,61,32,723
3886,3886,51,65,56,151
3887,3887,36,43,45,516
3888,3888,46,60,38,646
3889,3889,47,47,37,14
3890,3890,49,52,51,453
3891,3891,52,52,53,243
3892,3892,62,58,57,597
3893,3893,45,72,51,228
3894,3894,63,82,69,237
3895,3895,47,43,20,479
3896,3896,90,80,78,489
3897,3897,86,71,84,97
3898,3898,59,66,57,489
3899,3899,67,46,31,158
3900,3900,27,37,94,595
3901,3901,27,32,83,645
3902,3902,56,60,42,497
3903,3903,46,63,31,308
3904,3904,28,47,58,525
3905,3905,55,50,75,5
3906,3906,45,50,41,414
3907,3907,34,20,83,434
3908,3908,57,75,57,277
3909,3909,80,75,56,582
3910,3910,24,43,84,241
3911,3911,75,42,45,393
3912,3912,36,44,34,121
3913,3913,68,65,65,183
3914,3914,82,81,67,170
3915,3915,28,48,35,78
3916,3916,45,66,36,259
3917,3917,48,49,63,297
3918,3918,52,56,28,127
3919,3919,34,35,83,56
3920,3920,55,67,37,607
3921,3921,13,36,85,368
3922,3922,48,67,55,117
3923,3923,11,25,75,102
3924,3924,37,42,37,197
3925,3925,40,57,32,614
3926,3926,53,59,31,365
3927,3927,31,42,48,182
3928,3928,69,90,91,399
3929,3929,67,82,62,700
3930,3930,21,59,44,165
3931,3931,54,32,41,415
3932,3932,54,58,40,415
3933,3933,84,94,95,255
3934,3934,81,90,75,389
3935,3935,40,65,48,287
3936,3936,57,54,53,271
3937,3937,63,75,66,504
3938,3938,44,67,56,45
3939,3939,66,74,93,612
3940,3940,41,61,52,600
3941,3941,85,70,95,24
3942,3942,74,85,86,62
3943,3943,87,87,68,251
3944,3944,49,68,37,448
3945,3945,81,72,84,44
3946,3946,30,47,40,611
3947,3947,46,81,65,508
3948,3948,61,60,59,288
3949,3949,51,53,50,49
3950,3950,24,55,34,76
3951,3951,69,81,73,622
3952,3952,32,56,37,216
3953,3953,79,80,70,127
3954,3954,42,62,34,313
3955,3955,55,50,33,239
3956,3956,21,41,76,725
3957,3957,74,51,64,262
3958,3958,76,64,54,219
3959,3959,60,86,77,301
3960,3960,87,77,66,581
3961,3961,78,65,46,306
3962,3962,33,42,70,515
3963,3963,54,81,75,404
3964,3964,41,55,51,36
3965,3965,29,20,82,105
3966,3966,62,60,58,201
3967,3967,47,56,33,323
3968,3968,46,59,64,544
3969,3969,63,76,75,649
3970,3970,44,57,55,115
3971,3971,11,34,71,335
3972,3972,24,22,82,288
3973,3973,43,60,50,674
3974,3974,80,95,95,35
3975,3975,46,42,44,29
3976,3976,73,56,39,197
3977,3977,41,45,30,243
3978,3978,40,52,43,45
3979,3979,75,68,56,284
3980,3980,80,84,94,23
3981,3981,54,46,32,11
3982,3982,40,47,49,190
3983,3983,68,71,67,111
3984,3984,62,66,73,703
3985,3985,44,67,27,231
3986,3986,42,65,73,125
3987,3987,79,47,44,315
3988,3988,12,21,85,479
3989,3989,88,74,75,148
3990,3990,49,44,33,573
3991,3991,31,65,37,210
3992,3992,64,77,88,555
3993,3993,44,55,43,513
3994,3994,31,56,42,367
3995,3995,59,71,46,58
3996,3996,35,21,80,340
3997,3997,71,92,69,34
3998,3998,43,70,50,410
3999,3999,38,42,37,402
4000,4000,23,28,87,236
4001,4001,13,46,85,362
4002,4002,30,48,52,569
4003,4003,62,87,72,287
4004,4004,55,76,53,382
4005,4005,21,50,76,639
4006,4006,47,62,68,15
4007,4007,16,46,85,655
4008,4008,62,68,36,443
4009,4009,14,32,84,502
4010,4010,18,36,86,50
4011,4011,78,76,87,57
4012,4012,37,58,33,158
4013,4013,28,49,81,5
4014,4014,49,57,48,410
4015,4015,51,31,34,220
4016,4016,73,79,43,235
4017,4017,36,48,30,33
4018,4018,51,59,46,474
4019,4019,74,84,88,163
4020,4020,53,43,40,633
4021,4021,42,69,57,12
4022,4022,10,46,86,308
4023,4023,35,40,39,369
4024,4024,27,34,28,253
4025,4025,48,59,24,713
4026,4026,89,94,81,144
4027,4027,30,43,51,566
4028,4028,78,93,66,426
4029,4029,52,83,48,533
4030,4030,79,84,72,41
4031,4031,60,47,46,484
4032,4032,74,70,45,154
4033,4033,29,48,83,672
4034,4034,40,48,50,469
4035,4035,62,71,78,696
4036,4036,11,48,72,115
4037,4037,34,56,30,158
4038,4038,48,40,58,606
4039,4039,34,50,55,19
4040,4040,46,48,59,37
4041,4041,53,54,48,329
4042,4042,34,49,23,31
4043,4043,59,55,54,564
4044,4044,81,91,70,353
4045,4045,41,64,51,438
4046,4046,81,93,82,13
4047,4047,26,65,31,692
4048,4048,55,48,44,544
4049,4049,51,53,42,69
4050,4050,44,45,33,458
4051,4051,39,55,39,697
4052,4052,54,52,65,318
4053,4053,67,70,78,720
4054,4054,26,45,55,680
4055,4055,73,77,72,336
4056,4056,13,43,78,24
4057,4057,76,68,55,99
4058,4058,73,55,47,602
4059,4059,14,23,77,245
4060,4060,37,67,35,304
4061,4061,77,64,58,330
4062,4062,20,50,78,661
4063,4063,60,49,35,311
4064,4064,62,73,72,670
4065,4065,52,46,52,532
4066,4066,47,75,44,648
4067,4067,73,62,44,10
4068,4068,36,51,59,191
4069,4069,24,61,59,575
4070,4070,54,33,21,34
4071,4071,67,83,61,600
4072,4072,78,68,58,94
4073,4073,44,47,46,56
4074,4074,55,79,68,306
4075,4075,43,43,59,26
4076,4076,35,47,45,80
4077,4077,62,45,38,376
4078,4078,44,43,45,615
4079,4079,42,57,59,679
4080,4080,56,56,29,288
4081,4081,58,55,35,640
4082,4082,49,61,58,401
4083,4083,70,63,48,460
4084,4084,59,55,37,504
4085,4085,72,60,52,502
4086,4086,32,67,33,202
4087,4087,28,42,70,46
4088,4088,39,60,47,241
4089,4089,79,78,85,418
4090,4090,46,45,43,531
4091,4091,22,47,83,155
4092,4092,68,93,66,99
4093,4093,75,46,43,253
4094,4094,47,44,52,669
4095,4095,10,28,88,386
4096,4096,69,80,53,446
4097,4097,42,55,40,375
4098,4098,17,25,80,30
4099,4099,37,64,30,191
4100,4100,50,67,40,454
4101,4101,30,44,78,608
4102,4102,54,45,38,592
4103,4103,16,37,92,500
4104,4104,76,73,37,488
4105,4105,60,76,95,375
4106,4106,41,48,42,546
4107,4107,48,54,26,17
4108,4108,32,47,63,539
4109,4109,54,62,60,405
4110,4110,69,52,45,647
4111,4111,48,66,37,283
4112,4112,52,54,51,539
4113,4113,31,61,62,371
4114,4114,40,65,54,39
4115,4115,76,63,72,50
4116,4116,21,39,39,361
4117,4117,49,57,55,488
4118,4118,47,35,23,319
4119,4119,47,70,54,276
4120,4120,33,66,50,83
4121,4121,45,69,35,303
4122,4122,62,72,79,692
4123,4123,40,38,56,701
4124,4124,67,80,93,350
4125,4125,62,70,73,86
4126,4126,40,67,68,107
4127,4127,48,38,35,619
4128,4128,31,45,36,373
