vulnerability_id,server_id,critical_count,high_count,medium_count,low_count,risk_level,last_scan_date
1808,1808,0,1,6,12,Low,2026-07-25
1809,1809,1,0,2,6,Low,2026-07-25
1810,1810,3,4,5,10,Critical,2026-07-25
1811,1811,2,2,6,10,Low,2026-07-25
1812,1812,2,4,4,12,Low,2026-07-25
1813,1813,5,5,18,23,Critical,2026-07-25
1814,1814,1,2,9,10,Medium,2026-07-25
1815,1815,4,10,18,22,Critical,2026-07-25
1816,1816,3,5,8,14,Critical,2026-07-25
1817,1817,2,4,3,11,Low,2026-07-25
1818,1818,2,5,5,8,High,2026-07-25
1819,1819,1,2,2,7,Low,2026-07-25
1820,1820,2,2,9,8,Medium,2026-07-25
1821,1821,1,5,6,8,High,2026-07-25
1822,1822,2,8,8,18,High,2026-07-25
1823,1823,0,3,11,18,Medium,2026-07-25
1824,1824,1,4,14,14,Medium,2026-07-25
1825,1825,0,3,7,13,Low,2026-07-25
1826,1826,1,2,6,12,Low,2026-07-25
1827,1827,2,4,8,9,Medium,2026-07-25
1828,1828,1,1,9,5,Medium,2026-07-25
1829,1829,2,3,8,11,Medium,2026-07-25
1830,1830,0,4,5,18,Low,2026-07-25
1831,1831,0,1,8,6,Medium,2026-07-25
1832,1832,3,4,15,24,Critical,2026-07-25
1833,1833,1,2,5,6,Low,2026-07-25
1834,1834,1,5,11,7,High,2026-07-25
1835,1835,5,4,14,18,Critical,2026-07-25
1836,1836,2,8,20,22,High,2026-07-25
1837,1837,0,4,5,8,Low,2026-07-25
1838,1838,1,3,5,5,Low,2026-07-25
1839,1839,5,9,12,23,Critical,2026-07-25
1840,1840,5,9,17,24,Critical,2026-07-25
1841,1841,0,2,7,14,Low,2026-07-25
1842,1842,2,2,4,14,Low,2026-07-25
1843,1843,0,5,15,14,High,2026-07-25
1844,1844,2,2,10,5,Medium,2026-07-25
1845,1845,0,4,8,7,Medium,2026-07-25
1846,1846,1,4,7,13,Low,2026-07-25
1847,1847,1,4,6,17,Low,2026-07-25
1848,1848,1,1,7,8,Low,2026-07-25
1849,1849,0,2,2,12,Low,2026-07-25
1850,1850,2,1,10,15,Medium,2026-07-25
1851,1851,2,4,10,9,Medium,2026-07-25
1852,1852,4,5,8,18,Critical,2026-07-25
1853,1853,1,3,7,14,Low,2026-07-25
1854,1854,0,4,6,12,Low,2026-07-25
1855,1855,1,4,5,11,Low,2026-07-25
1856,1856,0,3,3,9,Low,2026-07-25
1857,1857,0,1,8,9,Medium,2026-07-25
1858,1858,2,4,5,7,Low,2026-07-25
1859,1859,2,3,6,13,Low,2026-07-25
1860,1860,2,2,9,18,Medium,2026-07-25
1861,1861,1,1,7,10,Low,2026-07-25
1862,1862,2,1,2,12,Low,2026-07-25
1863,1863,2,5,9,10,High,2026-07-25
1864,1864,1,0,6,5,Low,2026-07-25
1865,1865,1,3,5,6,Low,2026-07-25
1866,1866,0,2,5,9,Low,2026-07-25
1867,1867,1,5,6,8,High,2026-07-25
1868,1868,1,4,6,19,Low,2026-07-25
1869,1869,2,6,18,14,High,2026-07-25
1870,1870,0,3,6,10,Low,2026-07-25
1871,1871,1,1,7,11,Low,2026-07-25
1872,1872,0,3,6,10,Low,2026-07-25
1873,1873,0,3,4,10,Low,2026-07-25
1874,1874,2,4,9,6,Medium,2026-07-25
1875,1875,0,2,4,12,Low,2026-07-25
1876,1876,0,2,10,7,Medium,2026-07-25
1877,1877,2,3,9,18,Medium,2026-07-25
1878,1878,1,1,14,16,Medium,2026-07-25
1879,1879,2,1,3,5,Low,2026-07-25
1880,1880,2,3,19,23,Medium,2026-07-25
1881,1881,2,4,4,4,Low,2026-07-25
1882,1882,2,2,10,12,Medium,2026-07-25
1883,1883,3,5,13,7,Critical,2026-07-25
1884,1884,1,5,9,6,High,2026-07-25
1885,1885,5,8,15,18,Critical,2026-07-25
1886,1886,0,2,4,7,Low,2026-07-25
1887,1887,2,4,8,6,Medium,2026-07-25
1888,1888,2,4,6,4,Low,2026-07-25
1889,1889,0,1,7,11,Low,2026-07-25
1890,1890,0,0,4,7,Low,2026-07-25
1891,1891,1,3,8,9,Medium,2026-07-25
1892,1892,1,1,7,10,Low,2026-07-25
1893,1893,0,2,8,10,Medium,2026-07-25
1894,1894,1,3,10,11,Medium,2026-07-25
1895,1895,1,1,6,7,Low,2026-07-25
1896,1896,0,2,7,13,Low,2026-07-25
1897,1897,1,2,6,13,Low,2026-07-25
1898,1898,1,0,8,9,Medium,2026-07-25
1899,1899,1,1,7,6,Low,2026-07-25
1900,1900,0,0,5,12,Low,2026-07-25
1901,1901,1,2,2,8,Low,2026-07-25
1902,1902,1,4,8,15,Medium,2026-07-25
1903,1903,1,3,3,14,Low,2026-07-25
1904,1904,0,2,5,12,Low,2026-07-25
1905,1905,2,3,3,15,Low,2026-07-25
1906,1906,1,2,7,10,Low,2026-07-25
1907,1907,1,3,8,8,Medium,2026-07-25
1908,1908,2,3,7,9,Low,2026-07-25
1909,1909,0,4,4,6,Low,2026-07-25
1910,1910,1,5,7,8,High,2026-07-25
1911,1911,4,6,13,10,Critical,2026-07-25
1912,1912,0,5,11,16,High,2026-07-25
1913,1913,1,0,4,15,Low,2026-07-25
1914,1914,1,4,5,12,Low,2026-07-25
1915,1915,1,6,13,11,High,2026-07-25
1916,1916,0,5,4,14,High,2026-07-25
1917,1917,0,2,10,11,Medium,2026-07-25
1918,1918,1,4,9,15,Medium,2026-07-25
1919,1919,2,4,20,20,Medium,2026-07-25
1920,1920,0,3,7,6,Low,2026-07-25
1921,1921,0,1,2,9,Low,2026-07-25
1922,1922,0,2,13,9,Medium,2026-07-25
1923,1923,2,3,5,11,Low,2026-07-25
1924,1924,0,2,2,12,Low,2026-07-25
1925,1925,1,5,8,15,High,2026-07-25
1926,1926,5,2,15,14,Critical,2026-07-25
1927,1927,1,4,7,8,Low,2026-07-25
1928,1928,1,3,8,15,Medium,2026-07-25
1929,1929,2,1,5,9,Low,2026-07-25
1930,1930,1,2,3,10,Low,2026-07-25
1931,1931,2,2,7,13,Low,2026-07-25
1932,1932,3,1,5,10,Critical,2026-07-25
1933,1933,1,1,5,6,Low,2026-07-25
1934,1934,0,1,4,13,Low,2026-07-25
1935,1935,3,8,19,23,Critical,2026-07-25
1936,1936,0,3,7,7,Low,2026-07-25
1937,1937,0,4,3,12,Low,2026-07-25
1938,1938,4,6,19,19,Critical,2026-07-25
1939,1939,0,4,7,6,Low,2026-07-25
1940,1940,2,1,9,11,Medium,2026-07-25
1941,1941,0,3,2,5,Low,2026-07-25
1942,1942,0,3,6,8,Low,2026-07-25
1943,1943,1,1,7,9,Low,2026-07-25
1944,1944,1,1,7,15,Low,2026-07-25
1945,1945,1,1,3,6,Low,2026-07-25
1946,1946,0,1,8,14,Medium,2026-07-25
1947,1947,0,0,3,15,Low,2026-07-25
1948,1948,0,0,2,8,Low,2026-07-25
1949,1949,0,3,12,18,Medium,2026-07-25
1950,1950,0,2,5,7,Low,2026-07-25
1951,1951,1,4,8,15,Medium,2026-07-25
1952,1952,1,5,3,7,High,2026-07-25
1953,1953,0,5,4,8,High,2026-07-25
1954,1954,1,2,2,9,Low,2026-07-25
1955,1955,0,3,14,9,Medium,2026-07-25
1956,1956,4,7,17,14,Critical,2026-07-25
1957,1957,0,0,4,9,Low,2026-07-25
1958,1958,0,2,8,5,Medium,2026-07-25
1959,1959,1,5,12,7,High,2026-07-25
1960,1960,1,3,5,6,Low,2026-07-25
1961,1961,0,2,7,10,Low,2026-07-25
1962,1962,2,3,12,7,Medium,2026-07-25
1963,1963,5,7,16,10,Critical,2026-07-25
1964,1964,1,4,4,7,Low,2026-07-25
1965,1965,1,1,8,7,Medium,2026-07-25
1966,1966,1,2,10,12,Medium,2026-07-25
1967,1967,2,3,7,5,Low,2026-07-25
1968,1968,0,3,10,13,Medium,2026-07-25
1969,1969,1,3,7,7,Low,2026-07-25
1970,1970,1,3,6,9,Low,2026-07-25
1971,1971,1,2,6,15,Low,2026-07-25
1972,1972,0,4,8,6,Medium,2026-07-25
1973,1973,0,4,4,6,Low,2026-07-25
1974,1974,5,10,9,21,Critical,2026-07-25
1975,1975,1,3,6,9,Low,2026-07-25
1976,1976,0,2,9,11,Medium,2026-07-25
1977,1977,2,4,5,16,Low,2026-07-25
1978,1978,5,2,20,30,Critical,2026-07-25
1979,1979,3,3,8,5,Critical,2026-07-25
1980,1980,2,2,8,14,Medium,2026-07-25
1981,1981,1,1,2,15,Low,2026-07-25
1982,1982,0,2,5,14,Low,2026-07-25
1983,1983,0,5,20,11,High,2026-07-25
1984,1984,2,2,6,13,Low,2026-07-25
1985,1985,1,2,9,6,Medium,2026-07-25
1986,1986,0,2,4,8,Low,2026-07-25
1987,1987,2,2,4,9,Low,2026-07-25
1988,1988,0,6,18,23,High,2026-07-25
1989,1989,0,3,4,8,Low,2026-07-25
1990,1990,1,10,7,27,High,2026-07-25
1991,1991,3,3,4,12,Critical,2026-07-25
1992,1992,0,3,10,7,Medium,2026-07-25
1993,1993,0,2,4,12,Low,2026-07-25
1994,1994,1,1,2,9,Low,2026-07-25
1995,1995,1,1,2,13,Low,2026-07-25
1996,1996,0,5,10,5,High,2026-07-25
1997,1997,2,4,7,14,Low,2026-07-25
1998,1998,5,6,19,11,Critical,2026-07-25
1999,1999,2,2,8,10,Medium,2026-07-25
2000,2000,4,9,12,18,Critical,2026-07-25
2001,2001,2,3,12,18,Medium,2026-07-25
2002,2002,0,4,2,9,Low,2026-07-25
2003,2003,2,4,7,11,Low,2026-07-25
2004,2004,0,2,6,7,Low,2026-07-25
2005,2005,0,4,8,12,Medium,2026-07-25
2006,2006,3,2,9,17,Critical,2026-07-25
2007,2007,2,2,2,13,Low,2026-07-25
2008,2008,2,4,4,11,Low,2026-07-25
2009,2009,4,10,18,20,Critical,2026-07-25
2010,2010,3,2,17,30,Critical,2026-07-25
2011,2011,2,2,10,17,Medium,2026-07-25
2012,2012,0,4,9,10,Medium,2026-07-25
2013,2013,0,3,4,8,Low,2026-07-25
2014,2014,0,2,6,12,Low,2026-07-25
2015,2015,2,3,4,12,Low,2026-07-25
2016,2016,3,5,11,18,Critical,2026-07-25
2017,2017,0,2,4,7,Low,2026-07-25
2018,2018,3,2,6,18,Critical,2026-07-25
2019,2019,0,2,8,7,Medium,2026-07-25
2020,2020,2,5,6,13,High,2026-07-25
2021,2021,1,2,6,5,Low,2026-07-25
2022,2022,0,0,4,7,Low,2026-07-25
2023,2023,0,1,6,6,Low,2026-07-25
2024,2024,1,1,10,14,Medium,2026-07-25
2025,2025,1,0,8,6,Medium,2026-07-25
2026,2026,2,4,10,8,Medium,2026-07-25
2027,2027,0,1,2,12,Low,2026-07-25
2028,2028,0,1,5,11,Low,2026-07-25
2029,2029,3,5,7,17,Critical,2026-07-25
2030,2030,1,4,9,9,Medium,2026-07-25
2031,2031,2,1,8,7,Medium,2026-07-25
2032,2032,0,1,8,5,Medium,2026-07-25
2033,2033,0,2,2,4,Low,2026-07-25
2034,2034,0,3,6,11,Low,2026-07-25
2035,2035,5,5,7,10,Critical,2026-07-25
2036,2036,1,2,5,10,Low,2026-07-25
2037,2037,0,2,4,12,Low,2026-07-25
2038,2038,1,4,9,19,Medium,2026-07-25
2039,2039,3,1,9,6,Critical,2026-07-25
2040,2040,0,2,6,6,Low,2026-07-25
2041,2041,2,3,3,7,Low,2026-07-25
2042,2042,1,4,7,13,Low,2026-07-25
2043,2043,0,1,3,13,Low,2026-07-25
2044,2044,1,2,5,8,Low,2026-07-25
2045,2045,0,1,6,15,Low,2026-07-25
2046,2046,1,2,5,11,Low,2026-07-25
2047,2047,4,5,18,23,Critical,2026-07-25
2048,2048,3,3,12,10,Critical,2026-07-25
2049,2049,1,3,11,13,Medium,2026-07-25
2050,2050,0,6,8,14,High,2026-07-25
2051,2051,1,1,2,4,Low,2026-07-25
2052,2052,1,7,12,21,High,2026-07-25
2053,2053,2,4,3,16,Low,2026-07-25
2054,2054,0,5,5,10,High,2026-07-25
2055,2055,0,3,15,20,Medium,2026-07-25
2056,2056,1,3,7,15,Low,2026-07-25
2057,2057,2,2,9,9,Medium,2026-07-25
2058,2058,2,4,6,9,Low,2026-07-25
2059,2059,2,3,7,15,Low,2026-07-25
2060,2060,2,2,11,11,Medium,2026-07-25
2061,2061,0,2,5,5,Low,2026-07-25
2062,2062,1,2,3,9,Low,2026-07-25
2063,2063,1,4,2,12,Low,2026-07-25
2064,2064,0,3,6,8,Low,2026-07-25
2065,2065,1,5,8,16,High,2026-07-25
2066,2066,1,7,6,12,High,2026-07-25
2067,2067,1,4,4,9,Low,2026-07-25
2068,2068,2,3,3,15,Low,2026-07-25
2069,2069,0,1,6,10,Low,2026-07-25
2070,2070,0,4,6,12,Low,2026-07-25
2071,2071,5,4,15,26,Critical,2026-07-25
2072,2072,0,4,7,20,Low,2026-07-25
2073,2073,0,1,6,9,Low,2026-07-25
2074,2074,1,3,6,14,Low,2026-07-25
2075,2075,2,1,7,9,Low,2026-07-25
2076,2076,2,1,8,7,Medium,2026-07-25
2077,2077,3,4,4,9,Critical,2026-07-25
2078,2078,0,3,8,11,Medium,2026-07-25
2079,2079,0,4,5,9,Low,2026-07-25
2080,2080,1,3,5,15,Low,2026-07-25
2081,2081,0,2,4,13,Low,2026-07-25
2082,2082,5,5,15,19,Critical,2026-07-25
2083,2083,0,9,13,10,High,2026-07-25
2084,2084,5,9,18,18,Critical,2026-07-25
2085,2085,1,5,3,8,High,2026-07-25
2086,2086,0,3,4,12,Low,2026-07-25
2087,2087,1,2,4,13,Low,2026-07-25
2088,2088,2,6,8,18,High,2026-07-25
2089,2089,2,4,6,6,Low,2026-07-25
2090,2090,1,2,5,4,Low,2026-07-25
2091,2091,1,0,5,10,Low,2026-07-25
2092,2092,4,2,6,21,Critical,2026-07-25
2093,2093,2,3,11,16,Medium,2026-07-25
2094,2094,1,3,5,6,Low,2026-07-25
2095,2095,0,3,8,11,Medium,2026-07-25
2096,2096,1,1,6,11,Low,2026-07-25
2097,2097,2,8,6,10,High,2026-07-25
2098,2098,0,2,5,12,Low,2026-07-25
2099,2099,0,2,8,14,Medium,2026-07-25
2100,2100,1,3,2,7,Low,2026-07-25
2101,2101,1,4,6,8,Low,2026-07-25
2102,2102,3,1,10,7,Critical,2026-07-25
2103,2103,1,3,4,7,Low,2026-07-25
2104,2104,3,10,6,22,Critical,2026-07-25
2105,2105,3,3,12,6,Critical,2026-07-25
2106,2106,1,1,8,15,Medium,2026-07-25
2107,2107,1,4,2,4,Low,2026-07-25
2108,2108,2,3,10,15,Medium,2026-07-25
2109,2109,2,2,8,9,Medium,2026-07-25
2110,2110,1,3,9,14,Medium,2026-07-25
2111,2111,2,3,10,18,Medium,2026-07-25
2112,2112,2,4,9,8,Medium,2026-07-25
2113,2113,3,6,13,26,Critical,2026-07-25
2114,2114,1,1,4,7,Low,2026-07-25
2115,2115,2,4,9,11,Medium,2026-07-25
2116,2116,2,2,4,14,Low,2026-07-25
2117,2117,0,3,7,6,Low,2026-07-25
2118,2118,0,5,13,11,High,2026-07-25
2119,2119,0,4,2,13,Low,2026-07-25
2120,2120,0,2,8,15,Medium,2026-07-25
2121,2121,1,6,12,15,High,2026-07-25
2122,2122,2,5,5,29,High,2026-07-25
2123,2123,0,1,8,15,Medium,2026-07-25
2124,2124,3,4,4,7,Critical,2026-07-25
2125,2125,2,4,8,6,Medium,2026-07-25
2126,2126,0,2,5,7,Low,2026-07-25
2127,2127,0,5,9,15,High,2026-07-25
2128,2128,2,4,6,8,Low,2026-07-25
2129,2129,1,3,10,9,Medium,2026-07-25
2130,2130,1,3,7,7,Low,2026-07-25
2131,2131,0,2,8,9,Medium,2026-07-25
2132,2132,0,6,13,12,High,2026-07-25
2133,2133,1,2,6,7,Low,2026-07-25
2134,2134,1,1,10,9,Medium,2026-07-25
2135,2135,2,3,3,6,Low,2026-07-25
2136,2136,2,1,15,20,Medium,2026-07-25
2137,2137,2,3,10,17,Medium,2026-07-25
2138,2138,1,3,10,7,Medium,2026-07-25
2139,2139,1,2,6,6,Low,2026-07-25
2140,2140,2,6,15,24,High,2026-07-25
2141,2141,1,2,7,4,Low,2026-07-25
2142,2142,3,8,8,22,Critical,2026-07-25
2143,2143,0,4,10,10,Medium,2026-07-25
2144,2144,3,2,6,11,Critical,2026-07-25
2145,2145,0,4,9,9,Medium,2026-07-25
2146,2146,1,4,10,10,Medium,2026-07-25
2147,2147,0,2,4,7,Low,2026-07-25
2148,2148,2,3,6,12,Low,2026-07-25
2149,2149,1,3,12,10,Medium,2026-07-25
2150,2150,0,2,4,9,Low,2026-07-25
2151,2151,3,4,8,12,Critical,2026-07-25
2152,2152,2,4,5,6,Low,2026-07-25
2153,2153,1,4,10,8,Medium,2026-07-25
2154,2154,0,1,6,7,Low,2026-07-25
2155,2155,2,3,6,10,Low,2026-07-25
2156,2156,0,5,3,5,High,2026-07-25
2157,2157,0,1,10,7,Medium,2026-07-25
2158,2158,1,5,9,7,High,2026-07-25
2159,2159,1,4,9,10,Medium,2026-07-25
2160,2160,2,5,4,8,High,2026-07-25
2161,2161,0,0,3,11,Low,2026-07-25
2162,2162,1,1,8,12,Medium,2026-07-25
2163,2163,1,3,11,6,Medium,2026-07-25
2164,2164,0,1,3,10,Low,2026-07-25
2165,2165,0,1,3,13,Low,2026-07-25
2166,2166,3,1,15,19,Critical,2026-07-25
2167,2167,1,2,8,13,Medium,2026-07-25
2168,2168,1,4,3,9,Low,2026-07-25
2169,2169,1,2,9,8,Medium,2026-07-25
2170,2170,1,2,7,25,Low,2026-07-25
2171,2171,0,3,7,10,Low,2026-07-25
2172,2172,2,1,12,20,Medium,2026-07-25
2173,2173,1,4,3,8,Low,2026-07-25
2174,2174,1,1,8,12,Medium,2026-07-25
2175,2175,0,4,8,15,Medium,2026-07-25
2176,2176,2,1,7,10,Low,2026-07-25
2177,2177,0,3,6,9,Low,2026-07-25
2178,2178,3,8,5,25,Critical,2026-07-25
2179,2179,1,2,8,7,Medium,2026-07-25
2180,2180,5,7,17,19,Critical,2026-07-25
2181,2181,2,4,5,12,Low,2026-07-25
2182,2182,3,5,16,25,Critical,2026-07-25
2183,2183,0,2,18,17,Medium,2026-07-25
2184,2184,4,9,15,13,Critical,2026-07-25
2185,2185,1,4,10,14,Medium,2026-07-25
2186,2186,1,2,4,11,Low,2026-07-25
2187,2187,1,3,5,7,Low,2026-07-25
2188,2188,2,4,5,11,Low,2026-07-25
2189,2189,0,1,7,8,Low,2026-07-25
2190,2190,2,3,2,10,Low,2026-07-25
2191,2191,0,1,10,15,Medium,2026-07-25
2192,2192,2,1,8,8,Medium,2026-07-25
2193,2193,2,1,6,7,Low,2026-07-25
2194,2194,1,1,6,14,Low,2026-07-25
2195,2195,5,5,14,19,Critical,2026-07-25
2196,2196,0,3,3,13,Low,2026-07-25
2197,2197,1,2,2,15,Low,2026-07-25
2198,2198,0,1,11,12,Medium,2026-07-25
2199,2199,1,4,3,10,Low,2026-07-25
2200,2200,2,7,17,23,High,2026-07-25
2201,2201,3,5,9,20,Critical,2026-07-25
2202,2202,0,1,4,14,Low,2026-07-25
2203,2203,0,3,8,7,Medium,2026-07-25
2204,2204,0,3,8,6,Medium,2026-07-25
2205,2205,2,5,10,7,High,2026-07-25
2206,2206,2,3,5,6,Low,2026-07-25
2207,2207,3,5,7,11,Critical,2026-07-25
2208,2208,1,2,3,10,Low,2026-07-25
2209,2209,0,0,8,8,Medium,2026-07-25
2210,2210,2,5,7,19,High,2026-07-25
2211,2211,0,6,8,7,High,2026-07-25
2212,2212,1,4,4,14,Low,2026-07-25
2213,2213,1,4,8,11,Medium,2026-07-25
2214,2214,2,2,5,6,Low,2026-07-25
2215,2215,1,4,8,6,Medium,2026-07-25
2216,2216,0,3,4,5,Low,2026-07-25
2217,2217,3,8,14,18,Critical,2026-07-25
2218,2218,2,2,10,6,Medium,2026-07-25
2219,2219,2,3,10,10,Medium,2026-07-25
2220,2220,1,3,8,10,Medium,2026-07-25
2221,2221,1,1,8,6,Medium,2026-07-25
2222,2222,1,5,4,11,High,2026-07-25
2223,2223,0,2,2,7,Low,2026-07-25
2224,2224,2,1,5,7,Low,2026-07-25
2225,2225,1,2,4,13,Low,2026-07-25
2226,2226,2,2,13,20,Medium,2026-07-25
2227,2227,0,3,8,6,Medium,2026-07-25
2228,2228,0,3,4,12,Low,2026-07-25
2229,2229,0,2,7,12,Low,2026-07-25
2230,2230,2,10,13,27,High,2026-07-25
2231,2231,0,4,7,13,Low,2026-07-25
2232,2232,4,3,5,25,Critical,2026-07-25
2233,2233,1,2,3,10,Low,2026-07-25
2234,2234,1,4,7,8,Low,2026-07-25
2235,2235,0,4,4,9,Low,2026-07-25
2236,2236,1,2,7,14,Low,2026-07-25
2237,2237,0,4,6,16,Low,2026-07-25
2238,2238,0,4,4,11,Low,2026-07-25
2239,2239,3,3,5,13,Critical,2026-07-25
2240,2240,0,4,4,14,Low,2026-07-25
2241,2241,0,3,10,15,Medium,2026-07-25
2242,2242,0,1,3,12,Low,2026-07-25
2243,2243,1,3,12,19,Medium,2026-07-25
2244,2244,2,2,8,26,Medium,2026-07-25
2245,2245,1,0,5,14,Low,2026-07-25
2246,2246,2,1,5,13,Low,2026-07-25
2247,2247,2,4,15,5,Medium,2026-07-25
2248,2248,2,2,4,10,Low,2026-07-25
2249,2249,2,1,8,13,Medium,2026-07-25
2250,2250,5,5,15,21,Critical,2026-07-25
2251,2251,0,2,6,12,Low,2026-07-25
2252,2252,1,3,4,13,Low,2026-07-25
2253,2253,1,2,8,13,Medium,2026-07-25
2254,2254,0,2,2,5,Low,2026-07-25
2255,2255,2,8,20,11,High,2026-07-25
2256,2256,0,3,6,6,Low,2026-07-25
2257,2257,1,2,6,7,Low,2026-07-25
2258,2258,3,2,11,18,Critical,2026-07-25
2259,2259,0,3,8,14,Medium,2026-07-25
2260,2260,0,3,6,27,Low,2026-07-25
2261,2261,0,2,6,13,Low,2026-07-25
2262,2262,1,1,8,11,Medium,2026-07-25
2263,2263,1,10,20,13,High,2026-07-25
2264,2264,1,2,7,11,Low,2026-07-25
2265,2265,3,10,15,28,Critical,2026-07-25
2266,2266,0,1,10,10,Medium,2026-07-25
2267,2267,0,5,7,14,High,2026-07-25
2268,2268,0,2,10,11,Medium,2026-07-25
2269,2269,2,3,8,8,Medium,2026-07-25
2270,2270,0,3,2,8,Low,2026-07-25
2271,2271,1,6,8,5,High,2026-07-25
2272,2272,1,2,8,14,Medium,2026-07-25
2273,2273,1,0,7,15,Low,2026-07-25
2274,2274,1,2,6,13,Low,2026-07-25
2275,2275,2,3,20,25,Medium,2026-07-25
2276,2276,2,2,5,13,Low,2026-07-25
2277,2277,0,4,8,6,Medium,2026-07-25
2278,2278,3,10,5,24,Critical,2026-07-25
2279,2279,1,3,4,12,Low,2026-07-25
2280,2280,4,8,18,23,Critical,2026-07-25
2281,2281,1,3,11,6,Medium,2026-07-25
2282,2282,2,4,8,12,Medium,2026-07-25
2283,2283,0,3,8,12,Medium,2026-07-25
2284,2284,2,2,3,8,Low,2026-07-25
2285,2285,4,6,7,14,Critical,2026-07-25
2286,2286,0,3,7,7,Low,2026-07-25
2287,2287,0,4,4,6,Low,2026-07-25
2288,2288,2,3,3,5,Low,2026-07-25
2289,2289,0,0,8,6,Medium,2026-07-25
2290,2290,1,4,9,13,Medium,2026-07-25
2291,2291,2,3,8,10,Medium,2026-07-25
2292,2292,0,2,3,14,Low,2026-07-25
2293,2293,0,6,13,12,High,2026-07-25
2294,2294,4,10,6,13,Critical,2026-07-25
2295,2295,2,3,3,7,Low,2026-07-25
2296,2296,1,2,11,17,Medium,2026-07-25
2297,2297,1,2,4,8,Low,2026-07-25
2298,2298,1,1,8,7,Medium,2026-07-25
2299,2299,0,3,3,5,Low,2026-07-25
2300,2300,2,2,10,19,Medium,2026-07-25
2301,2301,0,4,11,16,Medium,2026-07-25
2302,2302,2,4,2,11,Low,2026-07-25
2303,2303,0,5,4,11,High,2026-07-25
2304,2304,2,2,3,14,Low,2026-07-25
2305,2305,0,4,7,19,Low,2026-07-25
2306,2306,0,2,2,10,Low,2026-07-25
2307,2307,1,4,6,7,Low,2026-07-25
2308,2308,1,1,8,10,Medium,2026-07-25
2309,2309,2,1,6,8,Low,2026-07-25
2310,2310,2,1,6,9,Low,2026-07-25
2311,2311,1,3,7,9,Low,2026-07-25
2312,2312,4,10,18,18,Critical,2026-07-25
2313,2313,2,2,7,13,Low,2026-07-25
2314,2314,1,4,4,13,Low,2026-07-25
2315,2315,0,3,10,13,Medium,2026-07-25
2316,2316,1,5,15,18,High,2026-07-25
2317,2317,1,3,3,12,Low,2026-07-25
2318,2318,0,1,10,10,Medium,2026-07-25
2319,2319,3,7,20,16,Critical,2026-07-25
2320,2320,0,4,8,9,Medium,2026-07-25
2321,2321,1,2,11,19,Medium,2026-07-25
2322,2322,2,4,5,14,Low,2026-07-25
2323,2323,2,2,2,9,Low,2026-07-25
2324,2324,0,4,6,4,Low,2026-07-25
2325,2325,0,3,5,11,Low,2026-07-25
2326,2326,2,5,18,15,High,2026-07-25
2327,2327,2,8,14,19,High,2026-07-25
2328,2328,2,2,6,4,Low,2026-07-25
2329,2329,1,1,2,8,Low,2026-07-25
2330,2330,0,3,3,9,Low,2026-07-25
2331,2331,0,0,3,10,Low,2026-07-25
2332,2332,2,4,6,14,Low,2026-07-25
2333,2333,0,5,4,16,High,2026-07-25
2334,2334,2,3,4,13,Low,2026-07-25
2335,2335,0,6,7,16,High,2026-07-25
2336,2336,0,2,7,6,Low,2026-07-25
2337,2337,0,4,9,18,Medium,2026-07-25
2338,2338,2,4,3,12,Low,2026-07-25
2339,2339,5,10,7,29,Critical,2026-07-25
2340,2340,0,4,4,7,Low,2026-07-25
2341,2341,0,4,9,11,Medium,2026-07-25
2342,2342,3,7,18,17,Critical,2026-07-25
2343,2343,2,3,7,8,Low,2026-07-25
2344,2344,1,3,3,6,Low,2026-07-25
2345,2345,3,3,11,16,Critical,2026-07-25
2346,2346,1,1,2,10,Low,2026-07-25
2347,2347,3,3,5,16,Critical,2026-07-25
2348,2348,1,2,7,5,Low,2026-07-25
2349,2349,2,5,8,17,High,2026-07-25
2350,2350,1,6,11,18,High,2026-07-25
2351,2351,1,5,11,17,High,2026-07-25
2352,2352,3,1,4,14,Critical,2026-07-25
2353,2353,1,3,7,30,Low,2026-07-25
2354,2354,1,2,3,12,Low,2026-07-25
2355,2355,0,2,5,10,Low,2026-07-25
2356,2356,1,4,6,5,Low,2026-07-25
2357,2357,0,4,8,22,Medium,2026-07-25
2358,2358,2,1,5,15,Low,2026-07-25
2359,2359,1,1,5,4,Low,2026-07-25
2360,2360,1,2,10,15,Medium,2026-07-25
2361,2361,0,4,9,15,Medium,2026-07-25
2362,2362,2,3,7,13,Low,2026-07-25
2363,2363,1,2,6,10,Low,2026-07-25
2364,2364,1,3,8,16,Medium,2026-07-25
2365,2365,1,5,8,20,High,2026-07-25
2366,2366,2,1,10,8,Medium,2026-07-25
2367,2367,1,1,9,15,Medium,2026-07-25
2368,2368,0,4,17,19,Medium,2026-07-25
2369,2369,5,2,11,19,Critical,2026-07-25
2370,2370,2,2,8,7,Medium,2026-07-25
2371,2371,0,1,10,20,Medium,2026-07-25
2372,2372,2,3,3,4,Low,2026-07-25
2373,2373,0,1,10,15,Medium,2026-07-25
2374,2374,4,3,8,17,Critical,2026-07-25
2375,2375,0,4,4,8,Low,2026-07-25
2376,2376,0,8,11,30,High,2026-07-25
2377,2377,2,1,6,5,Low,2026-07-25
2378,2378,1,3,8,9,Medium,2026-07-25
2379,2379,2,2,7,12,Low,2026-07-25
2380,2380,1,3,5,12,Low,2026-07-25
2381,2381,1,1,3,5,Low,2026-07-25
